mode,alert_id,effect,cause,header,description,start_unix,end_unix,route_id,stop_id,agency_id,start_dt,end_dt
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_2f,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_2g,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_2h,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_2i,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_2j,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_1a,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_1b,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_1c,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_1d,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_1e,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_1f,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_1g,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_1h,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_1i,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_1j,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_2a,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774954200,1774967400,IWL_2b,,SydneyTrains,2026-03-31 10:50:00,2026-03-31 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774954200,1774967400,IWL_2c,,SydneyTrains,2026-03-31 10:50:00,2026-03-31 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774954200,1774967400,IWL_2d,,SydneyTrains,2026-03-31 10:50:00,2026-03-31 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774954200,1774967400,IWL_2e,,SydneyTrains,2026-03-31 10:50:00,2026-03-31 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774954200,1774967400,IWL_2f,,SydneyTrains,2026-03-31 10:50:00,2026-03-31 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774954200,1774967400,IWL_2g,,SydneyTrains,2026-03-31 10:50:00,2026-03-31 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774954200,1774967400,IWL_2h,,SydneyTrains,2026-03-31 10:50:00,2026-03-31 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774954200,1774967400,IWL_2i,,SydneyTrains,2026-03-31 10:50:00,2026-03-31 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774954200,1774967400,IWL_2j,,SydneyTrains,2026-03-31 10:50:00,2026-03-31 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774954200,1774967400,IWL_1a,,SydneyTrains,2026-03-31 10:50:00,2026-03-31 14:30:00
